created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 22 15:56:16 +0000 2023;1727355322594169284;"Lah bukannya kebalik? Kurasa 2 capres lain mengatakan IKN ini kurang tepat, karena pesenan oligarki terpaksa harus dukung.   Warga Kalimantan, ini catatan 👇";0;0;1;1;in;2182017451;1727355322594169284;MuhammadAndi_12;https://twitter.com/MuhammadAndi_12/status/1727355322594169284
Wed Nov 22 15:54:52 +0000 2023;1727354971614789964;"Dukung pembangunan IKN Nusantara #Indonesia https://t.co/Sywk6pi8Ec";0;0;0;1;in;1356573173639049217;1727354971614789964;adityarahman129;https://twitter.com/adityarahman129/status/1727354971614789964
Wed Nov 22 15:54:04 +0000 2023;1727354770288169404;"いやいやいやいや待て待て待て待て落ち着こう";0;0;0;2;ja;224508312;1727354770288169404;Ikn_Yaki_Lekn;https://twitter.com/Ikn_Yaki_Lekn/status/1727354770288169404
Wed Nov 22 15:53:43 +0000 2023;1727354681968754723;"@tvOneNews @OwiOwl1 🤣🤣🤣dulu bilang mau lanjutkan IKN krn sudah jadi UU... skrg beda https://t.co/GIA7DhkSdp";0;0;0;0;in;2681544307;1727326462490120403;jempol_waras;https://twitter.com/jempol_waras/status/1727354681968754723
Wed Nov 22 15:53:23 +0000 2023;1727354599575810128;"@strike_bravo_b Padahal wakilnya dukung ikn";0;0;0;0;in;1645820726187012097;1727296257566400983;simethidrink;https://twitter.com/simethidrink/status/1727354599575810128
Wed Nov 22 15:52:37 +0000 2023;1727354406067450071;"@kumparan Jangan terjebak dengan katakatanya. Sia. Ilang bangun kota baru. Bukan bangun IKN.";0;0;0;0;in;952975428527865856;1727189312322855306;Joyf1l;https://twitter.com/Joyf1l/status/1727354406067450071
Wed Nov 22 15:52:35 +0000 2023;1727354395141230954;""Hydro power" sungai kayak akan menjadi sumber listrik #IndonesiaMaju #IKN https://t.co/IJW9nnDTre";0;0;0;0;in;1490184156;1727354395141230954;ninda_haw;https://twitter.com/ninda_haw/status/1727354395141230954
Wed Nov 22 15:52:09 +0000 2023;1727354288593408493;"Presiden Jokowi berkomitmen untuk memberikan prioritas kepada investor domestik terhadap pengembangan proyek infrastruktur IKN #IndonesiaMaju #IKN https://t.co/kUiotKhVuc";0;0;0;0;in;1490184156;1727354288593408493;ninda_haw;https://twitter.com/ninda_haw/status/1727354288593408493
Wed Nov 22 15:52:00 +0000 2023;1727354251113033929;"@Sampeong3 @soeyoto1 nah itu, klo benar pembangunan IKN tidak menyimpang knp harus takut IKN di stop klo dikaji ulang ya bang. awokwokwok";0;0;0;0;in;241047640;1727236744104587449;saptahari;https://twitter.com/saptahari/status/1727354251113033929
Wed Nov 22 15:51:58 +0000 2023;1727354241273254064;"Presiden Jokowi pastikan investor dalam negeri prioritas di IKN #IndonesiaMaju #IKN https://t.co/x5dl5D6bQg";0;0;0;0;in;1490184156;1727354241273254064;ninda_haw;https://twitter.com/ninda_haw/status/1727354241273254064
Wed Nov 22 15:51:21 +0000 2023;1727354086482444366;"@jupriadimz7 Gak ngurus soal itu ya... 😄😁 Siapa juga yg setuju IKN?";0;1;0;0;in;376007525;1727236744104587449;soeyoto1;https://twitter.com/soeyoto1/status/1727354086482444366
Wed Nov 22 15:50:50 +0000 2023;1727353956807200771;"Gegara tak pernah tegas soal nasib IKN Nusantara jika dia jadi Presiden, Habib Syakur anggap Anies Baswedan adalah Capres paling mencla-mencle.  https://t.co/2xrHXcb800 cc @aniesbaswedan";0;0;0;1;in;1366400664960573441;1727353956807200771;holopiscom;https://twitter.com/holopiscom/status/1727353956807200771
Wed Nov 22 15:50:30 +0000 2023;1727353872468058154;"kebalik, ga sih. dua capres lain sebenarnya ngerasa IKN problematik. tapi terpaksa ngomong "meneruskan" karena posisinya 😅";0;0;1;1;in;789522420;1727353872468058154;danyrizkie;https://twitter.com/danyrizkie/status/1727353872468058154
Wed Nov 22 15:50:15 +0000 2023;1727353810392346926;"@Jhon92850351 @tvOneNews Yg pasti,bg yg poligami nggak bisa tinggal di IKN, karena di utamakan ASN..  Tau partai yg mendukung poligami,yg getol menantang IKN..😄";0;1;0;0;in;1365070333724647424;1727326462490120403;ArmiSatria8;https://twitter.com/ArmiSatria8/status/1727353810392346926
Wed Nov 22 15:50:03 +0000 2023;1727353759423254680;"@OwiOwl1 Boleh pilih nomor 1, 2, 3. Yg tidak setuju ikn pilih no 1, yg setuju dg IKN dan lanjutkan jalan tol pilih no 2 atau 3... Ayo pilih sesuai hati...bebas.. Yg pasti Anies tidak akan melanjutkan IKN... dulu bilang mau lanjutkan https://t.co/FX0wDBiWdt";0;0;0;0;in;2681544307;1727350834093244774;jempol_waras;https://twitter.com/jempol_waras/status/1727353759423254680
Wed Nov 22 15:49:24 +0000 2023;1727353596289913257;"@RidhoRahmadi85 Mungkin sekarang baru terjawab,knapa bapak presiden ini ngebet pengen bangun ikn,kereta cepat.kemungkinan besar fee dari proyek ny buat modal anak nya nyalon jadi presiden di thn 2024 kali ya.mudh2an pmilih pd cerdas milih calon yg trek record ny bagus dan dpt dprcya d thn 2024.";0;0;0;1;in;3017487720;1727122812341748105;Msoeyuti;https://twitter.com/Msoeyuti/status/1727353596289913257
Wed Nov 22 15:49:17 +0000 2023;1727353567756050472;"Calon presiden nomor urut 1, Anies Baswedan, kembali mengritik Ibu Kota Nusantara atau IKN dengan menyebut langkah pemerintah bermasalah dan tidak nyambung.  Juru Bicara Partai Demokrat @irwan_fecho menilai Anies mencla-mencle terkait IKN. https://t.co/0sNpTG9j11";2;63;13;29;in;376007525;1727353567756050472;soeyoto1;https://twitter.com/soeyoto1/status/1727353567756050472
Wed Nov 22 15:49:16 +0000 2023;1727353563272352049;"@direktoridosen @ikn_id @PNS_Ababil Pertanyaannya besok bayarnya pake apa Bos?? Yang di Kementerian Lembaga aja anggaran udah disunat untuk IKN... @direktoridosen";0;0;0;0;in;2937217645;1727262132763591085;rosiforqueen;https://twitter.com/rosiforqueen/status/1727353563272352049
Wed Nov 22 15:49:13 +0000 2023;1727353550970462374;"@StefanSpears @McEwenMining @bosterogriego And you have no problem with this? What with $MUX holding a full US ticker and having a large US investor base? You don't see how you are annoying your own shareholders by offering preferential terms to a select few? You cannot see the conflict?";0;1;0;0;en;1627835325635592193;1727343911751106623;Mark_IKN;https://twitter.com/Mark_IKN/status/1727353550970462374
Wed Nov 22 15:48:15 +0000 2023;1727353304030773502;"@BosPurwa IKN nya aja gak nyambung pada hajat rakyat";0;0;0;0;in;1683499587162742785;1727267372313247864;goldenbanana12r;https://twitter.com/goldenbanana12r/status/1727353304030773502
Wed Nov 22 15:47:37 +0000 2023;1727353146010460614;"@Mdy_Asmara1701 Jakarta aja kagak becus, timpang. Terus mau ngoceh IKN?";0;0;0;0;in;2782605038;1727192935845011503;idmilanplus;https://twitter.com/idmilanplus/status/1727353146010460614
Wed Nov 22 15:47:35 +0000 2023;1727353137919607228;"@OwiOwl1 Makin jelas ANIES TIDAK AKAN LANJUTKAN PEMBANGUNAN IKN DAN JALAN TOL Dulu dia bilang mau lanjutksn IKN https://t.co/23eodZTqH7";0;0;0;0;in;2681544307;1727350834093244774;jempol_waras;https://twitter.com/jempol_waras/status/1727353137919607228
Wed Nov 22 15:46:54 +0000 2023;1727352967253422380;"@askwzjk @kumparan Gk akan bsa dhentikan lngsung Krn udh jadi UU ,yg paling mungkin ya akan dtinjau kmbali dan periksa ulang smw tentang IKN smpe bsa dptuskan akan dlanjut sperti ap";0;0;0;0;in;1507423128989093890;1727189312322855306;Mocha30258022;https://twitter.com/Mocha30258022/status/1727352967253422380
Wed Nov 22 15:46:40 +0000 2023;1727352905899090231;"@sutrisnoam @kumparan mengkritik tp kan ada menawarkan solusi, jauh lebih cepat meningkatkan perekonomian masing2 daerah ketimbang bangun IKN";0;0;0;12;in;1604087689547984897;1727317648613249121;sanjyu_ichi;https://twitter.com/sanjyu_ichi/status/1727352905899090231
Wed Nov 22 15:46:12 +0000 2023;1727352791293960371;"@StefanSpears @bosterogriego A question for the purposes of clarity: Are you telling us that US investors have equal access to this financing, Stefan?";0;1;0;0;en;1627835325635592193;1727342636732764335;Mark_IKN;https://twitter.com/Mark_IKN/status/1727352791293960371
Wed Nov 22 15:44:37 +0000 2023;1727352390511460383;"@Mark_IKN @McEwenMining @bosterogriego After the Cdn charitable donors hold the stock for a nanosecond, the end buyer (could be in the US) is long the stock at a reasonable discount with no reason to sell purely for tax reasons.";0;1;0;0;en;361246814;1727343911751106623;StefanSpears;https://twitter.com/StefanSpears/status/1727352390511460383
Wed Nov 22 15:44:00 +0000 2023;1727352237557756380;"@detikcom IKN buka cuma soal pemerataan pembangunan, tapi juga geopolitik dalam dan luar negeri.";0;0;0;0;in;1660292096987914240;1727239492476563618;agho690156;https://twitter.com/agho690156/status/1727352237557756380
Wed Nov 22 15:43:41 +0000 2023;1727352158927179871;"@tvOneNews Ikn itu lahan basah mangkanya pada mati matian bangun ikn";0;0;0;9;in;2455773918;1727325051543064915;khoiriak;https://twitter.com/khoiriak/status/1727352158927179871
Wed Nov 22 15:42:47 +0000 2023;1727351931377766619;"Tim Ganjar Soroti Biaya IKN, AMIN Pertanyakan Studi Kelayakan https://t.co/bkFnSTQfGp";0;0;1;1;in;847372542830444544;1727351931377766619;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1727351931377766619
Wed Nov 22 15:42:46 +0000 2023;1727351926063501535;"Dengeken sia teh kehed @jokowi pindah ibu kota ti DKI ka IKN teh #GakNyambung   Terus terang aje loe mah @jokowi ngebuka lebar keran pengeluaran negara doang untuk kroni² loe ngeyraup profit dari proyek IKN aji mumpung loe @jokowi dimasa jabatan";0;0;0;0;in;1673355997744889856;1727351926063501535;batinout;https://twitter.com/batinout/status/1727351926063501535
Wed Nov 22 15:42:14 +0000 2023;1727351790449123788;"@FalishaHerawati @whysato2 Skrg Anies bilang tidak tidak akan lanjutkan bangun IKN, dulu ngatakan akan kanjutkan krn sudah jadi UU. Bersrti plinplan https://t.co/pv5UMxaLoV";0;0;0;2;in;2681544307;1727320309601378525;jempol_waras;https://twitter.com/jempol_waras/status/1727351790449123788
Wed Nov 22 15:40:44 +0000 2023;1727351414647869613;"@Mark_IKN I have been saying that McEwen is uninvestable for a while. It is a public service that way more listened voices like yours warn of the many shit happening in the junior mining sector, sub-sector Canada.🙏 https://t.co/me8OF4L21y";0;0;0;4;en;1435485043380654082;1727319899956261003;radog_77;https://twitter.com/radog_77/status/1727351414647869613
Wed Nov 22 15:40:00 +0000 2023;1727351228806599149;"Mulai Maret 2024, 3.200 ASN Dipindahkan Bertahap ke IKN https://t.co/dUCBllhKNP";0;0;0;0;in;944180887171743745;1727351228806599149;inewsdotid;https://twitter.com/inewsdotid/status/1727351228806599149
Wed Nov 22 15:39:49 +0000 2023;1727351182316933364;"@kompascom @BosPurwa Setuju, Anies dulu bilang akan lanjutkan IKN, sekarang berubah tidak akan lanjutkan IKN maupun jalan tol, Ganjar dan Prabowo akan lanjutkan IKN dan jalan tol...  Pemilih cerdas silahkan pilih yg cocok dg hatinya, boleh pilih no. 1, 2, atau 3... bebas";0;0;0;0;in;2681544307;1727333765503127985;jempol_waras;https://twitter.com/jempol_waras/status/1727351182316933364
Wed Nov 22 15:39:41 +0000 2023;1727351150008250746;"@bosterogriego @Mark_IKN Peter, $MUX deal is charity FT, back end buyer (whether Cdn, US, or other) is buying shares at a reasonable discount and is long the stock, no different from a regular-way financing.";0;1;0;0;en;361246814;1727342636732764335;StefanSpears;https://twitter.com/StefanSpears/status/1727351150008250746
Wed Nov 22 15:39:28 +0000 2023;1727351096929325550;"@BosPurwa Yang saya tau - Ikn ga ada pilkada karna ditunjuk langsung oleh presiden untuk kepalanya. - ibukota pindah ke ikn ga bisa menyalurkan aspirasi raiyat karna ga bisa demo. - penggundulan hutan.  What else, tell me more about Ikn";0;3;3;31;in;127118544;1727267372313247864;Ryu_Umarov13;https://twitter.com/Ryu_Umarov13/status/1727351096929325550
Wed Nov 22 15:38:45 +0000 2023;1727350913743143220;"Aku kyknya akan milih capres yg nerusin IKN, tolong banget ini Jakarta uda penuh, biaya hidup mahal, ga macetnya cm pas Lebaran, blm polusinya huhu. Ya emg sih IKN launching ntar jg ga akan lgsg bikin Jakarta sepi, tp pasti berkurang pelan2.";0;2;0;2;in;1446699825953525761;1727350913743143220;akunsambataaya;https://twitter.com/akunsambataaya/status/1727350913743143220
Wed Nov 22 15:38:26 +0000 2023;1727350834093244774;"Bagi yg menentang IKN ,pilih AMIN, soal UU IKN bisa direvisi nanti kalau terpilih";0;2;0;0;in;1485085482065477635;1727350834093244774;OwiOwl1;https://twitter.com/OwiOwl1/status/1727350834093244774
Wed Nov 22 15:37:47 +0000 2023;1727350670171553840;"@kumparan Jualan ikan ya eh IKN ...";0;0;0;1;in;4883994620;1727189312322855306;Dedic008;https://twitter.com/Dedic008/status/1727350670171553840
Wed Nov 22 15:37:42 +0000 2023;1727350649132876114;"@Yurissa_Samosir @DidikYanto5 @AdeDhani9 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @MuhiqR @choymarkochoy @mustafaagus007 @Harywaraz Kalau Anies tidak mau melanjutkan pembangunan IKN berarti plinplan, dia dulu ngomong akan tetap lanjutkan IKN krn sudah jadi undang2 https://t.co/DGtsekIKuX";0;0;0;1;in;2681544307;1727195665414189480;jempol_waras;https://twitter.com/jempol_waras/status/1727350649132876114
Wed Nov 22 15:35:06 +0000 2023;1727349998692827440;"Kalau benar Anies tidak mau melanjutkan IKN berarti dia plinplan... dulu dia ngatakan akan tetap lanjutkan IKN krn sudah jadi undang2. https://t.co/9gJqNkcYNT";0;0;0;0;in;2681544307;1727349998692827440;jempol_waras;https://twitter.com/jempol_waras/status/1727349998692827440
Wed Nov 22 15:34:53 +0000 2023;1727349942925369567;"@joedesastro @SayurLodehBTW2 @detikcom Membangun IKN saja butuh biaya yg sangat besar, investor asing tdk ada yg mau masuk. Pemerintah harus menggelontorkan APBN, sedangkan APBNnya saja harus dibagi² utk sektor yg lebih penting.  Kalau membangun IKN saja kesulitan, apalagi membangun kota² disekitarnya? 👎🥱";0;1;0;0;in;1697812455353917440;1727225147889975397;yandilaughtale;https://twitter.com/yandilaughtale/status/1727349942925369567
Wed Nov 22 15:34:02 +0000 2023;1727349729972101480;"@ekowboy2 Terlihat jelas ketidak berpihakan pada IKN bahkan terkesan meremehkan. Publik terkejut? Tentu tidak karena ucapan itu datangnya dari @aniesbaswedan. Sangat bisa dimaklumi.";0;1;0;2;in;1278339777742299138;1727277866789044393;enkaeriharmat;https://twitter.com/enkaeriharmat/status/1727349729972101480
Wed Nov 22 15:33:37 +0000 2023;1727349622883160420;"@G0mb4k @99propaganda @are_inismyname @BANGSAygSUJUD @Bank_Joee_ @Papa_Brewook @KhoirilAnwar_ @UmarSandi5 @AlmaghribiS @Chaves1305 antitesa Jokowi ini bahaya bisa mengacau pondasi yang sudah dipersiapkan ,,, jadinya Indonesia Perunggu apa kiloan   kan mau diubah semua malah ada yang mau stop kereta lambat dan IKN";0;1;0;3;in;576755999;1727335871886856571;bengkeldodo;https://twitter.com/bengkeldodo/status/1727349622883160420
Wed Nov 22 15:33:15 +0000 2023;1727349532672004585;"@KaZep7 @detikcom Udah jelas dibilang di situ dari pada untuk IKN, mending anggarannya dipakai untuk memajukan kota lain untuk lebih tumbuh dan besar. Berarti kalau begitu Kalimantan seharusnya juga tumbuh dan berkembang tanpa IKN. Tapi kebencian ada di otakmu jadinya kau mencibir saja taunya";1;6;1;48;in;1594692381164855297;1727239492476563618;Pionel_Pussi;https://twitter.com/Pionel_Pussi/status/1727349532672004585
Wed Nov 22 15:32:06 +0000 2023;1727349243386679417;"Fisbiliti Studi nya IKN juga ga jelas ...! Bisa jadi bakal mangkrak ....karena Pemilu sudah dekat .. Hutang Negara sudah di atas 7000 Triliunan Rupiah .... Beban Negara terlalu berat ....";0;0;0;0;in;1669742231228682241;1727238460313084195;FurqanIbr64677;https://twitter.com/FurqanIbr64677/status/1727349243386679417
Wed Nov 22 15:31:57 +0000 2023;1727349202525757614;"@detikcom Konteksnya, pake kata "Kalau", atau Jika alasan pindah IKN itu untuk Pemerataan kota maju, atau lepas dari rumor jawa sentris, maka gak nyambung konsepnya. Karena justru jadi timpang dgn kota di sekitarnya yg belum maju.  Begitu kalo sya liat videonya.";0;1;0;8;in;1713770862892179456;1727236473072800141;payu551ne;https://twitter.com/payu551ne/status/1727349202525757614
Wed Nov 22 15:31:52 +0000 2023;1727349183940895207;"MENOHOK !!! KRITIK ANIES SOAL IKN DI DIALOG TERBUKA MUHAMMADIYAH SURAKARTA https://t.co/oKedF6Jpg0 via @YouTube #AniesMuhaimin2024 #BAWASLU #IKN #JOKOWI";0;0;0;1;in;1397024000342036481;1727349183940895207;SAFANews3;https://twitter.com/SAFANews3/status/1727349183940895207
Wed Nov 22 15:31:34 +0000 2023;1727349106719502401;"彼女と付き合って2年なんだけど俺なんで勤労感謝の日に告白したんだろう？";0;0;0;7;ja;1377452531064827905;1727349106719502401;ikn_symphony;https://twitter.com/ikn_symphony/status/1727349106719502401
Wed Nov 22 15:31:10 +0000 2023;1727349005506457962;"@StefanSpears @McEwenMining @bosterogriego Explain how $MUX can offer the same terms to its US supporters.";0;1;0;0;en;1627835325635592193;1727343911751106623;Mark_IKN;https://twitter.com/Mark_IKN/status/1727349005506457962
Wed Nov 22 15:31:06 +0000 2023;1727348991892107446;"@Dahnilanzar Akhirnya Ibukota Negara berdiri dengan megah di Pulau Kalimantan.   Proyek IKN yang banyak diragukan banyak orang ternyata dapat diwujudkan oleh Jokowi tepat waktu  TONTON KEMEGAHAN IBUKOTA KEBANGGAAN KITA DALAM TAYANGAN VIDEO INI : https://t.co/gOvrDrR1QA";0;0;0;0;in;1238738426171510785;1726473547370176530;aannofrianto;https://twitter.com/aannofrianto/status/1727348991892107446
Wed Nov 22 15:29:03 +0000 2023;1727348473790615909;"Video 3 surat dari IKN https://t.co/EK6gctBggM";0;0;4;5;in;1667213278240706560;1727346366798873062;alfatih212426;https://twitter.com/alfatih212426/status/1727348473790615909
Wed Nov 22 15:28:21 +0000 2023;1727348297189449847;"@MardaniAliSera Sepertinya apa yg di mulai pak Jokowi mau di rusak lagi, mulai dr nol lagi...  Tidak ada IKN. Tidak ada tol lagi..";0;1;0;1;in;1365070333724647424;1727284623707979817;ArmiSatria8;https://twitter.com/ArmiSatria8/status/1727348297189449847
Wed Nov 22 15:27:58 +0000 2023;1727348203094503552;"Arsjad Rasjid Sebut IKN Nusantara Simbol Pemerataan Pembangunan Indonesia https://t.co/QqVWCqs6Te";0;0;0;0;in;944180887171743745;1727348203094503552;inewsdotid;https://twitter.com/inewsdotid/status/1727348203094503552
Wed Nov 22 15:27:49 +0000 2023;1727348162615255053;"@detikcom Langkah awalnya bisa cabut aturan tentang pilgub, semua gubernur di tunjuk oleh pemerintah melalui rekomendasi DPRD provinsi..  Alasan pembangunan IKN apa cuma krna pemerataan ???";0;0;0;0;in;1392222793413009408;1727239492476563618;AbabilSemprong;https://twitter.com/AbabilSemprong/status/1727348162615255053
Wed Nov 22 15:27:24 +0000 2023;1727348057606619488;"Jokowi Utamakan Investor Dalam Negeri di IKN. Presiden Joko Widodo (Jokowi) telah melakukan groundbreaking sejumlah proyek di Ibu Kota Nusantara (IKN) mulai dari sekolah, rumah sakit, hingga mal. https://t.co/EOEzlB2fAm";1;3;3;3;in;1541410854033567744;1727348057606619488;Inocantiksekali;https://twitter.com/Inocantiksekali/status/1727348057606619488
Wed Nov 22 15:26:58 +0000 2023;1727347951943737397;"@tvOneNews Udah pada liat videonya belum… yg ngga nyambung siapa ya ? Mosok bangun ikn hanya pemerataan ?";0;1;0;0;in;1656846419662364672;1727326462490120403;IvanCahyadi80;https://twitter.com/IvanCahyadi80/status/1727347951943737397
Wed Nov 22 15:26:44 +0000 2023;1727347891621273685;"@yorishaiteru @detikcom Ikn dibangun buat mindahin pusat pemerintahanya aja bang.. Bukan buat kota industri penggerak ekonomi.. Jangan terlalu berharap tetangganya kecipratan";0;0;0;0;in;1268116067957669891;1727225147889975397;66_Tarnold;https://twitter.com/66_Tarnold/status/1727347891621273685
Wed Nov 22 15:25:57 +0000 2023;1727347693247426734;"@Mark_IKN @McEwenMining @bosterogriego In the context of a charity FT transaction for a gold asset, explain how this chart/comment makes any sense whatsoever";0;1;0;0;en;361246814;1727343911751106623;StefanSpears;https://twitter.com/StefanSpears/status/1727347693247426734
Wed Nov 22 15:25:28 +0000 2023;1727347573042954442;"Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menargetkan pembangunan Jalan Tol IKN rampung pada April 2024. Anggota Badan Pengatur Jalan Tol (BPJT) Unsur Masyarakat, Tulus Abadi, mengatakan, saat ini progres pembangungan jalan tol IKN telah mencapai 55,6%. https://t.co/fyGcbGcTQP";0;0;0;0;in;1541410854033567744;1727347573042954442;Inocantiksekali;https://twitter.com/Inocantiksekali/status/1727347573042954442
Wed Nov 22 15:25:20 +0000 2023;1727347537550664179;"Video 2 surat dari IKN https://t.co/eyBU8qkv9s";0;1;6;9;in;1667213278240706560;1727346366798873062;alfatih212426;https://twitter.com/alfatih212426/status/1727347537550664179
Wed Nov 22 15:25:15 +0000 2023;1727347516847587458;"@Mark_IKN Hell add In Canadians as well…That being  said  investment  is  easy  its  the  approval  process  thats  difficult  which  a  change  of  goverment  would  cure  quickly";0;0;0;1;en;1474442955264040961;1727345230863847880;oil_indo;https://twitter.com/oil_indo/status/1727347516847587458
Wed Nov 22 15:24:45 +0000 2023;1727347390079009010;"Beda dengan Prabowo &amp  Ganjar, Ini Rencana Anies Soal IKN https://t.co/v6Vyq5JwHU";0;0;0;0;in;847372542830444544;1727347390079009010;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1727347390079009010
Wed Nov 22 15:23:18 +0000 2023;1727347027116544462;"@tvOneNews 😂🤣🤣  Naturalisasi kali aja gak mampu kok bicara IKN ? 😁";0;1;0;6;in;1707418170871717888;1727326462490120403;Ki_Cebong99;https://twitter.com/Ki_Cebong99/status/1727347027116544462
Wed Nov 22 15:23:02 +0000 2023;1727346959219106135;"@detikcom IKN adalah soal pemindahan beban kota Jakarta yg terlalu berat, cita2 founding father kita.. nantinya pasti surroundingnya ikut maju seperti Jakarta sekarang.. liat bekasi, tangerang, tangsel, dsk.. maju semua.. berkat efek penggerak ekonomi dr Jakarta";0;1;0;0;in;60840631;1727225147889975397;yorishaiteru;https://twitter.com/yorishaiteru/status/1727346959219106135
Wed Nov 22 15:22:40 +0000 2023;1727346866948645057;"@MardaniAliSera Bang suruh urus aja calon nya ga usah senggol sana senggol sini, yang mau lanjut IKN Yoo Monggo. KALAU ADA DUIT NYA 🤣";0;1;0;0;in;1467413672062435332;1727284623707979817;Coredao_Idn;https://twitter.com/Coredao_Idn/status/1727346866948645057
Wed Nov 22 15:22:12 +0000 2023;1727346750082654573;"Anies Kritik IKN, Jubir KIM Irwan Fecho Beri Tanggapan Menohok #IKN https://t.co/m0KkZ2TvVD";0;0;0;0;in;79130206;1727346750082654573;jpnncom;https://twitter.com/jpnncom/status/1727346750082654573
Wed Nov 22 15:21:41 +0000 2023;1727346621162385616;"Keberadaan IKN di wilayah Kukar merupakan suatu tantangan dan sekaligus sebagai peluang yang harus dioptimalkan.   Baca selengkapnya dengan mengklik link ini: https://t.co/zuaWMZgJo8 https://t.co/fuDJ2C7n2t";0;0;0;0;in;1444903264625987585;1727346621162385616;pemkabkukar;https://twitter.com/pemkabkukar/status/1727346621162385616
Wed Nov 22 15:21:34 +0000 2023;1727346590376243491;"Arsjad mengatakan IKN justru bukti pembangunan Indonesia tak hanya berpusat di Pulau Jawa. #newsupdate #update #news #text https://t.co/okacn3cTws";9;54;7;65;in;759692754985242625;1727346590376243491;kumparan;https://twitter.com/kumparan/status/1727346590376243491
Wed Nov 22 15:21:08 +0000 2023;1727346483895373963;"Pembangunan IKN makin masif jelang tahun 2025. Dalam masa pembangunannya, para investor lokal sangat tertarik untuk menanamkan modalnya. Kedatangan investor domestik akan membuat IKN makin maju dan menjadi ibu kota paling spektakuler. https://t.co/7JEL8zgZz2";0;0;0;0;in;1541410854033567744;1727346483895373963;Inocantiksekali;https://twitter.com/Inocantiksekali/status/1727346483895373963
Wed Nov 22 15:20:41 +0000 2023;1727346366798873062;"Surat dari IKN Ibukota yg di bangun di Danai , dan di design Induk semang oligarki China kolaborasi dengan induk semang RRC . Video 1 https://t.co/EAKH19MdP2";1;5;17;17;in;1667213278240706560;1727346366798873062;alfatih212426;https://twitter.com/alfatih212426/status/1727346366798873062
Wed Nov 22 15:20:10 +0000 2023;1727346240386748736;"Jubir Anies Anggap IKN Hanya Menjadi Pusat Baru, Tidak Memperatakan Pembangunan #IKN https://t.co/eiOQmpbfZ9";0;0;0;0;in;79130206;1727346240386748736;jpnncom;https://twitter.com/jpnncom/status/1727346240386748736
Wed Nov 22 15:19:36 +0000 2023;1727346094437544399;"祝 #ベストコスメ 1位受賞🥇 #オルビスユードット フォーミングウォッシュの気になるところは【#もっちり弾力感のあるねっとり泡！】日々のケアを贅沢なひとときに🫧（@ORBIS_JP）";0;0;0;1;ja;950857437245980672;1727346094437544399;ikn_ow;https://twitter.com/ikn_ow/status/1727346094437544399
Wed Nov 22 15:18:40 +0000 2023;1727345860638646278;"@bosterogriego We're bit of a bromance today, man. https://t.co/bNALsVZIfu";0;0;0;0;en;1627835325635592193;1727345217429438513;Mark_IKN;https://twitter.com/Mark_IKN/status/1727345860638646278
Wed Nov 22 15:18:33 +0000 2023;1727345830326305166;"@opisaopi46050 @tvOneNews IKN ini klo tujuan nya untuk membuat pusat perekonomian baru seperti jakarta, sehingga perekonomian didaerah khususnya kalimantan bisa berkembang, tpi sangat boross biaya dan juga waktu,, ini yg harus dikoreksi. Beban hutang semakin banyak akan menambh hutang baru pd pmbngunn ikn";0;1;0;2;in;1716226013867421696;1727325051543064915;Morisey27;https://twitter.com/Morisey27/status/1727345830326305166
Wed Nov 22 15:17:23 +0000 2023;1727345539086455016;"@BosPurwa @priyoatto1 Se 7 Anies itu  Jawaban cerdas  Dengan proyek IKN yg potensi  merugi kan negara selama 180";0;0;1;6;in;967052820108132352;1727267372313247864;MwahyuUdin;https://twitter.com/MwahyuUdin/status/1727345539086455016
Wed Nov 22 15:17:04 +0000 2023;1727345456982929846;"@DsSupriyady @MardaniAliSera @PDemokrat @aniesbaswedan Rakyat mna yg tidak butuh IKN..kalian maunya jawa aja yg pembagunanx merata..";0;1;0;0;in;619371107;1727284623707979817;adhit1806;https://twitter.com/adhit1806/status/1727345456982929846
Wed Nov 22 15:16:10 +0000 2023;1727345230863847880;"This👇👇👇";0;2;1;8;en;1627835325635592193;1727345230863847880;Mark_IKN;https://twitter.com/Mark_IKN/status/1727345230863847880
Wed Nov 22 15:16:07 +0000 2023;1727345217429438513;"Having spent decades in Argentina, @Mark_IKN is spot on.  Province &gt  Nation.  Some of the best advice for mining investors.";0;1;0;6;en;361045772;1727345217429438513;bosterogriego;https://twitter.com/bosterogriego/status/1727345217429438513
Wed Nov 22 15:14:47 +0000 2023;1727344882845618539;"@detikcom Wah berarti kalau dia naik IKN tinggal nama dong....";0;0;0;0;in;1569687802211868672;1727225147889975397;indraone1032;https://twitter.com/indraone1032/status/1727344882845618539
